,Year,STABBR,TUITFTE
1080,2005,HI,1920.0
1081,2005,HI,2125.0
1082,2005,HI,12636.0
1083,2005,HI,1300.0
1084,2005,HI,1385.0
1085,2005,HI,2162.0
1086,2005,HI,1732.0
1087,2005,ID,1053.0
1088,2005,ID,6962.0
1089,2005,ID,3357.0
1090,2005,ID,1913.0
1091,2005,ID,1074.0
1092,2005,ID,6123.0
1093,2005,ID,3191.0
1094,2005,ID,8203.0
1095,2005,ID,678.0
1096,2005,ID,12183.0
1097,2005,ID,1534.0
1098,2005,ID,106900.0
1099,2005,ID,1564.0
1100,2005,ID,11018.0
1101,2005,ID,916.0
1102,2005,ID,2213.0
1103,2005,ID,2113.0
1104,2005,IL,19193.0
1105,2005,IL,1533.0
1106,2005,IL,1652.0
1107,2005,IL,12935.0
1108,2005,IL,18192.0
1109,2005,IL,86.0
1110,2005,IL,19783.0
1111,2005,IL,8049.0
1112,2005,IL,9485.0
1113,2005,IL,4380.0
1114,2005,IL,1571.0
1115,2005,IN,877.0
1116,2005,IL,943.0
1117,2005,IL,6025.0
1118,2005,IL,8022.0
1119,2005,IL,341.0
1120,2005,IL,12026.0
1121,2005,IL,4461.0
1122,2005,IL,5534.0
1123,2005,IL,3822.0
1124,2005,IL,2930.0
1125,2005,IL,91.0
1126,2005,IL,2917.0
1127,2005,IL,1994.0
1128,2005,IL,7006.0
1129,2005,IL,9202.0
1130,2005,IL,21215.0
1131,2005,IL,1985.0
1132,2005,IL,9831.0
1133,2005,IL,10499.0
1134,2005,IL,25425.0
1135,2005,IL,2875.0
1136,2005,IL,17078.0
1137,2005,IL,3441.0
1138,2005,IL,12526.0
1139,2005,IL,15144.0
1140,2005,IL,479.0
1141,2005,IL,117.0
1142,2005,IL,89.0
1143,2005,IL,420.0
1144,2005,IL,458.0
1145,2005,IL,1366.0
1146,2005,IL,942.0
1147,2005,IL,15040.0
1148,2005,IL,11078.0
1149,2005,IL,12889.0
1150,2005,IL,1564.0
1151,2005,IL,1013.0
1152,2005,IL,3662.0
1153,2005,IL,
1154,2005,IL,15529.0
1155,2005,IL,11177.0
1156,2005,IL,5356.0
1157,2005,IL,3132.0
1158,2005,IL,3188.0
1159,2005,IL,2382.0
1160,2005,IL,4233.0
1161,2005,IL,1695.0
1162,2005,IL,10294.0
1163,2005,IL,9813.0
1164,2005,IL,26768.0
1165,2005,IL,9376.0
1166,2005,IL,6639.0
1167,2005,IL,3110.0
1168,2005,IL,3714.0
1169,2005,IL,6273.0
1170,2005,IL,9109.0
1171,2005,IL,3768.0
1172,2005,IL,5534.0
1173,2005,IL,8860.0
1174,2005,IL,24083.0
1175,2005,IL,3202.0
1176,2005,IL,1513.0
1177,2005,IL,11766.0
1178,2005,IL,6237.0
1179,2005,IL,8759.0
1180,2005,IL,28455.0
1181,2005,IL,6734.0
1182,2005,IL,11870.0
1183,2005,IL,1420.0
1184,2005,IL,8672.0
1185,2005,IL,622.0
1186,2005,IL,13827.0
1187,2005,IL,5460.0
1188,2005,IL,4468.0
1189,2005,IL,1041.0
1190,2005,IL,11778.0
1191,2005,IL,10353.0
1192,2005,IL,1531.0
1193,2005,IL,7172.0
1194,2005,IL,23489.0
1195,2005,IL,1796.0
1196,2005,IL,2879.0
1197,2005,IL,9814.0
1198,2005,IL,1442.0
1199,2005,IL,531.0
1200,2005,IL,14650.0
1201,2005,IL,1599.0
1202,2005,IL,13044.0
1203,2005,IL,4712.0
1204,2005,IL,1410.0
1205,2005,IL,12135.0
1206,2005,IL,710777.0
1207,2005,IL,966.0
1208,2005,IL,1242.0
1209,2005,IL,8165.0
1210,2005,IL,1804.0
1211,2005,IL,14524.0
1212,2005,IL,14987.0
1213,2005,IL,7412.0
1214,2005,IL,17198.0
1215,2005,IL,1670.0
1216,2005,IL,11374.0
1217,2005,IL,14074.0
1218,2005,IL,1375.0
1219,2005,IL,5475.0
1220,2005,IL,3852.0
1221,2005,IL,5444.0
1222,2005,IL,27011.0
1223,2005,IL,7832.0
1224,2005,IL,2781.0
1225,2005,IL,2177.0
1226,2005,IL,7711.0
1227,2005,IL,7795.0
1228,2005,IL,8741.0
1229,2005,IL,10379.0
1230,2005,IL,10153.0
1231,2005,IL,1493.0
1232,2005,IL,9279.0
1233,2005,IL,951.0
1234,2005,IL,4472.0
1235,2005,IL,3903.0
1236,2005,IL,16100.0
1237,2005,IL,17599.0
1238,2005,IL,1635.0
1239,2005,IL,16939.0
1240,2005,IL,14603.0
1241,2005,IL,
1242,2005,IL,4006.0
1243,2005,IL,4621.0
1244,2005,IL,22622.0
1245,2005,IL,6447.0
1246,2005,IL,1391.0
1247,2005,IL,5532.0
1248,2005,IL,8255.0
1249,2005,IL,1836.0
1250,2005,IL,14426.0
1251,2005,IL,1467.0
1252,2005,IL,6601.0
1253,2005,IL,2668.0
1254,2005,IL,7255.0
1255,2005,IL,5318.0
1256,2005,IL,8467.0
1257,2005,IL,469.0
1258,2005,IL,816.0
1259,2005,IL,10232.0
1260,2005,IL,829.0
1261,2005,IL,5054.0
1262,2005,IL,14116.0
1263,2005,IL,14164.0
1264,2005,IL,11229.0
1265,2005,IL,14053.0
1266,2005,IL,2396.0
1267,2005,IL,9809.0
1268,2005,IL,9627.0
1269,2005,IL,9038.0
1270,2005,IL,3232.0
1271,2005,IL,999.0
1272,2005,IL,4489.0
1273,2005,IL,955.0
1274,2005,IL,12919.0
1275,2005,IL,7416.0
1276,2005,IL,14413.0
1277,2005,IL,7000.0
1278,2005,IL,392.0
1279,2005,IL,2752.0
1280,2005,IL,163.0
1281,2005,IL,18102.0
1282,2005,IL,1606.0
1283,2005,IL,6447.0
1284,2005,IL,13279.0
1285,2005,IL,7645.0
1286,2005,IL,5064.0
1287,2005,IL,3601.0
1288,2005,IL,58.0
1289,2005,IL,7280.0
1290,2005,IL,921.0
1291,2005,IL,1732.0
1292,2005,IL,12842.0
1293,2005,IL,17163.0
1294,2005,IL,1421.0
1295,2005,IL,9978.0
1296,2005,IL,8159.0
1297,2005,IL,1352.0
1298,2005,IL,17137.0
1299,2005,IL,3737.0
1300,2005,IL,12896.0
1301,2005,IL,2761.0
1302,2005,IN,7131.0
1303,2005,IN,9863.0
1304,2005,IN,1466.0
1305,2005,IN,1136.0
1306,2005,IN,4215.0
1307,2005,IN,9514.0
1308,2005,IN,11290.0
1309,2005,IN,9273.0
1310,2005,IN,6413.0
1311,2005,IN,6168.0
1312,2005,IN,1544.0
1313,2005,IN,6974.0
1314,2005,IN,22601.0
1315,2005,IN,3494.0
1316,2005,IN,3589.0
1317,2005,IN,25164.0
1318,2005,IN,4576.0
1319,2005,IN,10197.0
1320,2005,IN,8464.0
1321,2005,IN,8365.0
1322,2005,IN,4215.0
1323,2005,IN,10611.0
1324,2005,IN,5781.0
1325,2005,IN,4938.0
1326,2005,IN,5399.0
1327,2005,IN,7345.0
1328,2005,IN,4279.0
1329,2005,IN,9188.0
1330,2005,IN,3566.0
1331,2005,IN,10410.0
1332,2005,IN,1803.0
1333,2005,IN,1730.0
1334,2005,IN,2081.0
1335,2005,IN,1817.0
1336,2005,IN,1536.0
1337,2005,IN,1533.0
1338,2005,IN,1606.0
1339,2005,IN,1882.0
1340,2005,IN,1638.0
1341,2005,IN,1937.0
1342,2005,IN,2297.0
1343,2005,IN,2022.0
1344,2005,IN,1583.0
1345,2005,IN,4205.0
1346,2005,IN,6435.0
1347,2005,IN,6079.0
1348,2005,IN,6250.0
1349,2005,IN,6656.0
1350,2005,IN,6528.0
1351,2005,IN,6353.0
1352,2005,IN,6445.0
1353,2005,IN,6242.0
1354,2005,IN,9644.0
1355,2005,IN,6448.0
1356,2005,IN,3407.0
1357,2005,IN,3347.0
1358,2005,IN,3719.0
1359,2005,IN,4182.0
1360,2005,IN,9225.0
1361,2005,IN,3839.0
1362,2005,IN,3652.0
1363,2005,IN,3355.0
1364,2005,IN,9185.0
1365,2005,IN,8066.0
1366,2005,TN,15720.0
1367,2005,IN,17338.0
1368,2005,IN,14966.0
1369,2005,IN,2468.0
1370,2005,IN,1449.0
1371,2005,IN,3686.0
1372,2005,IN,6432.0
1373,2005,IN,6050.0
1374,2005,IN,14985.0
1375,2005,IN,3187.0
1376,2005,IN,8611.0
1377,2005,IN,10787.0
1378,2005,IN,6194.0
1379,2005,IN,5528.0
1380,2005,IN,4355.0
1381,2005,IN,4879.0
1382,2005,IN,651.0
1383,2005,IN,87371.0
1384,2005,IN,9111.0
1385,2005,MI,2019.0
1386,2005,IN,17943.0
1387,2005,IN,17821.0
1388,2005,IN,2560.0
1389,2005,IN,7128.0
1390,2005,IN,4375.0
1391,2005,IN,3820.0
1392,2005,IN,2621.0
1393,2005,IN,2548.0
1394,2005,IN,16226.0
1395,2005,IN,3901.0
1396,2005,IN,11622.0
1397,2005,IN,9141.0
1398,2005,IN,10071.0
1399,2005,IN,14351.0
1400,2005,IN,11666.0
1401,2005,IN,7141.0
1402,2005,IN,7558.0
1403,2005,IN,297.0
1404,2005,IN,12627.0
1405,2005,IN,9591.0
1406,2005,IN,11597.0
1407,2005,IN,3960.0
1408,2005,IN,2186.0
1409,2005,IN,8263.0
1410,2005,IA,11438.0
1411,2005,IA,6544.0
1412,2005,IA,8943.0
1413,2005,IA,8199.0
1414,2005,IA,3524.0
1415,2005,IA,6818.0
1416,2005,IA,6087.0
1417,2005,IA,4307.0
1418,2005,IA,9808.0
1419,2005,IA,16150.0
1420,2005,IA,11005.0
1421,2005,IA,6505.0
1422,2005,IA,2535.0
1423,2005,IA,2182.0
1424,2005,IA,8177.0
1425,2005,IA,9716.0
1426,2005,IA,10473.0
1427,2005,IA,8692.0
1428,2005,IA,1628.0
1429,2005,IA,6728.0
1430,2005,IA,4341.0
1431,2005,IA,7708.0
1432,2005,IA,10082.0
1433,2005,IA,7015.0
1434,2005,IA,10131.0
1435,2005,IA,11393.0
1436,2005,IA,969.0
1437,2005,IA,3576.0
1438,2005,IA,7139.0
1439,2005,IA,1935.0
1440,2005,IA,2223.0
1441,2005,IA,3176.0
1442,2005,IA,2420.0
1443,2005,IA,2163.0
1444,2005,IA,
1445,2005,IA,4392.0
1446,2005,IA,3391.0
1447,2005,IA,5782.0
1448,2005,IA,8101.0
1449,2005,IA,2734.0
1450,2005,IA,6972.0
1451,2005,IA,2223.0
1452,2005,IA,4584.0
1453,2005,IA,3775.0
1454,2005,IA,9994.0
1455,2005,IA,4193.0
1456,2005,IA,22545.0
1457,2005,IA,12412.0
1458,2005,IA,8344.0
1459,2005,IA,2285.0
1460,2005,IA,10469.0
1461,2005,IA,8927.0
1462,2005,IA,10322.0
1463,2005,CA,14268.0
1464,2005,IA,2747.0
1465,2005,IA,4019.0
1466,2005,IA,9784.0
1467,2005,IA,1113.0
1468,2005,IA,2841.0
1469,2005,IA,20644.0
1470,2005,IA,1723.0
1471,2005,IA,17516.0
1472,2005,IA,11161.0
1473,2005,IA,20800.0
1474,2005,IA,26208.0
1475,2005,IA,5063.0
1476,2005,IA,4047.0
1477,2005,IA,8465.0
1478,2005,IA,2223.0
1479,2005,IA,1844.0
1480,2005,IA,6387.0
1481,2005,IA,3594.0
1482,2005,IA,5113.0
1483,2005,IA,1454.0
1484,2005,IA,5030.0
1485,2005,IA,4432.0
1486,2005,IA,7214.0
1487,2005,IA,9916.0
1488,2005,IA,4912.0
1489,2005,IA,3198.0
1490,2005,IA,1696.0
1491,2005,IA,3913.0
1492,2005,KS,1322.0
1493,2005,KS,805.0
1494,2005,KS,8137.0
1495,2005,KS,8056.0
1496,2005,KS,1885.0
1497,2005,KS,7636.0
1498,2005,KS,5683.0
1499,2005,KS,9006.0
1500,2005,KS,6187.0
1501,2005,KS,6915.0
1502,2005,KS,6677.0
1503,2005,KS,2084.0
1504,2005,KS,5832.0
1505,2005,KS,5064.0
1506,2005,KS,7577.0
1507,2005,KS,1265.0
1508,2005,KS,890.0
1509,2005,KS,2161.0
1510,2005,KS,1944.0
1511,2005,KS,1938.0
1512,2005,KS,4538.0
1513,2005,KS,691.0
1514,2005,KS,3229.0
1515,2005,KS,2969.0
1516,2005,KS,3321.0
1517,2005,KS,2696.0
1518,2005,KS,8416.0
1519,2005,KS,9737.0
1520,2005,KS,2058.0
1521,2005,KS,597.0
1522,2005,KS,312.0
1523,2005,KS,2720.0
1524,2005,KS,8848.0
1525,2005,KS,1162.0
1526,2005,KS,653.0
1527,2005,KS,1533.0
1528,2005,KS,2399.0
1529,2005,KS,9306.0
1530,2005,MO,5989.0
1531,2005,KS,1515.0
1532,2005,KS,5248.0
1533,2005,KS,8131.0
1534,2005,KS,7142.0
1535,2005,KS,1368.0
1536,2005,KS,4215.0
1537,2005,KS,8254.0
1538,2005,KS,12235.0
1539,2005,KS,3052.0
1540,2005,KS,1414.0
1541,2005,KS,1167.0
1542,2005,KS,2213.0
1543,2005,KS,6520.0
1544,2005,KS,7621.0
1545,2005,KS,5876.0
1546,2005,KS,1221.0
1547,2005,KS,1546.0
1548,2005,KS,3914.0
1549,2005,KS,1273.0
1550,2005,KS,11353.0
1551,2005,KS,5160.0
1552,2005,KS,2632.0
1553,2005,KS,1547.0
1554,2005,KS,7411.0
1555,2005,KS,3296.0
1556,2005,KS,1400.0
1557,2005,KS,9150.0
1558,2005,KS,20189.0
1559,2005,KS,7117.0
1560,2005,KS,12241.0
1561,2005,KS,8979.0
1562,2005,KS,6925.0
1563,2005,KS,3581.0
1564,2005,KS,2712.0
1565,2005,KS,4220.0
1566,2005,KS,7554.0
1567,2005,KY,11890.0
1568,2005,KY,11271.0
1569,2005,KY,3744.0
1570,2005,KY,1128.0
1571,2005,KY,1104.0
1572,2005,KY,1374.0
1573,2005,KY,10143.0
1574,2005,KY,426.0
1575,2005,KY,3156.0
1576,2005,KY,1438.0
1577,2005,KY,7203.0
1578,2005,KY,7700.0
1579,2005,KY,1127.0
1580,2005,KY,11834.0
1581,2005,KY,867.0
1582,2005,KY,917.0
1583,2005,KY,1268.0
1584,2005,KY,8054.0
1585,2005,KY,6367.0
1586,2005,KY,2576.0
1587,2005,KY,2427.0
1588,2005,KY,869.0
1589,2005,KY,1700.0
1590,2005,KY,1720.0
1591,2005,KY,7925.0
1592,2005,KY,7284.0
1593,2005,KY,2385.0
1594,2005,KY,1540.0
1595,2005,KY,3289.0
1596,2005,KY,1307.0
1597,2005,KY,912.0
1598,2005,KY,2940.0
1599,2005,KY,1020.0
1600,2005,KY,949.0
1601,2005,KY,4418.0
1602,2005,KY,7430.0
1603,2005,KY,2356.0
1604,2005,KY,5589.0
1605,2005,KY,7853.0
1606,2005,KY,5991.0
1607,2005,KY,5141.0
1608,2005,KY,6440.0
1609,2005,KY,1544.0
1610,2005,KY,1952.0
1611,2005,KY,6657.0
1612,2005,KY,12074.0
1613,2005,KY,5199.0
1614,2005,KY,1133.0
1615,2005,KY,1290.0
1616,2005,KY,1185.0
1617,2005,KY,950.0
1618,2005,KY,7921.0
1619,2005,KY,9129.0
1620,2005,KY,2254.0
1621,2005,KY,8904.0
1622,2005,KY,3183.0
1623,2005,KY,1573.0
1624,2005,KY,4529.0
1625,2005,KY,1589.0
1626,2005,KY,9665.0
1627,2005,KY,925.0
1628,2005,KY,1418.0
1629,2005,KY,10626.0
1630,2005,KY,898.0
1631,2005,KY,7182.0
1632,2005,KY,1573.0
1633,2005,KY,2219.0
1634,2005,KY,8712.0
1635,2005,KY,3503.0
1636,2005,KY,3431.0
1637,2005,KY,3023.0
1638,2005,KY,7314.0
1639,2005,KY,1022.0
1640,2005,KY,1234.0
1641,2005,KY,2990.0
1642,2005,KY,8485.0
1643,2005,KY,8992.0
1644,2005,KY,14320.0
1645,2005,KY,14707.0
1646,2005,KY,8000.0
1647,2005,KY,4268.0
1648,2005,KY,8154.0
1649,2005,KY,1100.0
1650,2005,KY,2977.0
1651,2005,LA,16921.0
1652,2005,LA,500.0
1653,2005,LA,70.0
1654,2005,LA,527.0
1655,2005,LA,358.0
1656,2005,LA,2272.0
1657,2005,LA,2490.0
1658,2005,LA,606.0
1659,2005,LA,6850.0
1660,2005,LA,
1661,2005,LA,1130.0
1662,2005,LA,603.0
1663,2005,LA,1716.0
1664,2005,LA,2894.0
1665,2005,LA,6912.0
1666,2005,LA,1838.0
1667,2005,LA,477.0
1668,2005,LA,2864.0
1669,2005,LA,4875.0
1670,2005,LA,1732.0
1671,2005,LA,12763.0
1672,2005,LA,535.0
1673,2005,LA,3585.0
1674,2005,LA,1453.0
1675,2005,LA,23732.0
1676,2005,LA,1213.0
1677,2005,LA,537.0
1678,2005,LA,768.0
1679,2005,LA,330.0
1680,2005,LA,6055.0
1681,2005,LA,2176.0
1682,2005,LA,581.0
1683,2005,LA,4420.0
1684,2005,LA,504.0
1685,2005,LA,475.0
1686,2005,LA,8908.0
1687,2005,LA,649.0
1688,2005,LA,740.0
1689,2005,LA,563.0
1690,2005,LA,2271.0
1691,2005,LA,2425.0
1692,2005,LA,4362.0
1693,2005,LA,1684.0
1694,2005,LA,4415.0
1695,2005,LA,652.0
1696,2005,LA,3392.0
1697,2005,LA,499.0
1698,2005,LA,7733.0
1699,2005,LA,6533.0
1700,2005,LA,1470.0
1701,2005,LA,5858.0
1702,2005,LA,738.0
1703,2005,LA,4562.0
1704,2005,LA,13136.0
1705,2005,LA,477.0
1706,2005,LA,2402.0
1707,2005,LA,493.0
1708,2005,LA,4210.0
1709,2005,LA,3397.0
1710,2005,LA,2408.0
1711,2005,LA,559.0
1712,2005,LA,2751.0
1713,2005,LA,392.0
1714,2005,LA,477.0
1715,2005,LA,4259.0
1716,2005,LA,2703.0
1717,2005,LA,549.0
1718,2005,LA,7723.0
1719,2005,LA,4845.0
1720,2005,LA,395.0
1721,2005,LA,55.0
1722,2005,LA,252.0
1723,2005,LA,394.0
1724,2005,LA,1924.0
1725,2005,LA,236.0
1726,2005,LA,14950.0
1727,2005,LA,593.0
1728,2005,LA,7939.0
1729,2005,LA,3227.0
1730,2005,LA,590.0
1731,2005,LA,507.0
1732,2005,LA,13189.0
1733,2005,LA,651.0
1734,2005,LA,599.0
1735,2005,LA,3804.0
1736,2005,LA,950.0
1737,2005,LA,2390.0
1738,2005,LA,1116.0
1739,2005,LA,12367.0
1740,2005,LA,477.0
1741,2005,LA,707.0
1742,2005,LA,1502.0
1743,2005,LA,2798.0
1744,2005,LA,2506.0
1745,2005,LA,1663.0
1746,2005,LA,744.0
1747,2005,LA,2729.0
1748,2005,LA,559.0
1749,2005,LA,584.0
1750,2005,LA,421.0
1751,2005,LA,526.0
1752,2005,LA,426.0
1753,2005,LA,16969.0
1754,2005,LA,394.0
1755,2005,LA,441.0
1756,2005,LA,233.0
1757,2005,LA,9662.0
1758,2005,LA,369.0
1759,2005,ME,5432.0
1760,2005,ME,22372.0
1761,2005,ME,5576.0
1762,2005,ME,99114.0
1763,2005,ME,4351.0
1764,2005,ME,28057.0
1765,2005,ME,6663.0
1766,2005,ME,1131.0
1767,2005,ME,2851.0
1768,2005,ME,22139.0
1769,2005,ME,1906.0
1770,2005,ME,8113.0
1771,2005,ME,901.0
1772,2005,ME,7276.0
1773,2005,ME,3007.0
1774,2005,ME,4532.0
1775,2005,ME,3860.0
1776,2005,ME,2964.0
1777,2005,ME,5217.0
1778,2005,ME,8220.0
1779,2005,ME,3046.0
1780,2005,ME,2036.0
1781,2005,ME,12189.0
1782,2005,ME,349.0
1783,2005,ME,2424.0
1784,2005,ME,15054.0
1785,2005,ME,6388.0
1786,2005,ME,4722.0
1787,2005,ME,2947.0
1788,2005,ME,5121.0
1789,2005,ME,7565.0
1790,2005,ME,11052.0
1791,2005,ME,1445.0
1792,2005,MD,5568.0
1793,2005,MD,15444.0
1794,2005,MD,6471.0
1795,2005,MD,2949.0
1796,2005,MD,2212.0
1797,2005,MD,1118.0
1798,2005,MD,2331.0
1799,2005,MD,9271.0
1800,2005,MD,1482.0
1801,2005,MD,1448.0
1802,2005,MD,8997.0
1803,2005,MD,10464.0
1804,2005,MD,9236.0
1805,2005,MD,13243.0
1806,2005,MD,3313.0
1807,2005,MD,3222.0
1808,2005,MD,2596.0
1809,2005,MD,8544.0
1810,2005,MD,3366.0
1811,2005,MD,2315.0
1812,2005,MD,6001.0
1813,2005,MD,3409.0
1814,2005,MD,4342.0
1815,2005,MD,2633.0
1816,2005,MD,11080.0
1817,2005,MD,
1818,2005,MD,3269.0
1819,2005,MD,2765.0
1820,2005,MD,12351.0
1821,2005,MD,3695.0
1822,2005,MD,901.0
1823,2005,MD,15416.0
1824,2005,MD,9100.0
1825,2005,MD,4283.0
1826,2005,MD,15797.0
1827,2005,MD,2095.0
1828,2005,MD,11522.0
1829,2005,MD,9157.0
1830,2005,MD,5304.0
1831,2005,MD,7999.0
1832,2005,MD,14789.0
1833,2005,MD,3987.0
1834,2005,MD,3360.0
1835,2005,MD,3058.0
1836,2005,MD,3352.0
1837,2005,MD,5016.0
1838,2005,MD,10520.0
1839,2005,MD,2183.0
1840,2005,MD,3806.0
1841,2005,MD,9329.0
1842,2005,MD,4012.0
1843,2005,MD,
1844,2005,MD,3455.0
1845,2005,MD,1224.0
1846,2005,MD,9895.0
1847,2005,MD,5020.0
1848,2005,MD,7115.0
1849,2005,MD,8981.0
1850,2005,MD,16534.0
1851,2005,MD,753.0
1852,2005,MD,5591.0
1853,2005,MD,128.0
1854,2005,MD,2803.0
1855,2005,MD,
1856,2005,MD,0.0
1857,2005,MD,9968.0
1858,2005,MD,7973.0
1859,2005,MD,13997.0
1860,2005,DC,11214.0
1861,2005,MD,9994.0
1862,2005,MD,2552.0
1863,2005,MA,10333.0
1864,2005,MA,17574.0
1865,2005,MA,7423.0
1866,2005,MA,9271.0
1867,2005,MA,17119.0
1868,2005,MA,11350.0
1869,2005,MA,5601.0
1870,2005,MA,20528.0
1871,2005,MA,7302.0
1872,2005,MA,853.0
1873,2005,MA,10190.0
1874,2005,MA,13969.0
1875,2005,MA,14502.0
1876,2005,MA,10794.0
1877,2005,MA,9383.0
1878,2005,MA,18071.0
1879,2005,MA,2526.0
1880,2005,MA,4596.0
1881,2005,MA,16914.0
1882,2005,MA,34270.0
1883,2005,MA,20472.0
1884,2005,MA,17337.0
1885,2005,MA,18091.0
1886,2005,MA,13948.0
1887,2005,MA,4171.0
1888,2005,MA,2402.0
1889,2005,MA,11620.0
1890,2005,MA,2649.0
1891,2005,MA,9579.0
1892,2005,MA,17344.0
1893,2005,MA,2673.0
1894,2005,MA,12966.0
1895,2005,MA,11527.0
1896,2005,MA,12643.0
1897,2005,MA,11600.0
1898,2005,MA,13019.0
1899,2005,MA,5281.0
1900,2005,MA,10655.0
1901,2005,MA,6869.0
1902,2005,MA,3670.0
1903,2005,MA,10220.0
1904,2005,MA,16089.0
1905,2005,MA,10049.0
1906,2005,MA,4291.0
1907,2005,MA,8852.0
1908,2005,MA,7306.0
1909,2005,MA,7966.0
1910,2005,MA,8370.0
1911,2005,MA,3510.0
1912,2005,MA,3450.0
1913,2005,MA,8136.0
1914,2005,MA,13288.0
1915,2005,MA,3546.0
1916,2005,MA,3344.0
1917,2005,MA,17660.0
1918,2005,MA,23751.0
1919,2005,MA,25653.0
1920,2005,MA,44936.0
1921,2005,MA,6948.0
1922,2005,MA,6660.0
1923,2005,MA,18218.0
1924,2005,MA,2404.0
1925,2005,MA,16484.0
1926,2005,MA,9496.0
1927,2005,MA,5363.0
1928,2005,MA,10843.0
1929,2005,MA,10991.0
1930,2005,MA,8306.0
1931,2005,MA,16681.0
1932,2005,MA,26570.0
1933,2005,MA,6151.0
1934,2005,MA,7602.0
1935,2005,MA,9242.0
1936,2005,MA,7119.0
1937,2005,MA,11660.0
1938,2005,MA,8107.0
1939,2005,MA,7661.0
1940,2005,MA,3174.0
1941,2005,MA,19714.0
1942,2005,MA,6879.0
1943,2005,MA,4246.0
1944,2005,MA,5371.0
1945,2005,MA,7248.0
1946,2005,MA,15784.0
1947,2005,MA,4908.0
1948,2005,MA,2706.0
1949,2005,MA,14202.0
1950,2005,MA,14591.0
1951,2005,MA,2746.0
1952,2005,MA,13860.0
1953,2005,MA,14130.0
1954,2005,MA,12674.0
1955,2005,MA,2895.0
1956,2005,MA,13867.0
1957,2005,MA,13358.0
1958,2005,MA,5580.0
1959,2005,MA,14626.0
1960,2005,MA,22748.0
1961,2005,MA,24674.0
1962,2005,MA,28721.0
1963,2005,MA,19303.0
1964,2005,MA,15389.0
1965,2005,MA,10905.0
1966,2005,MA,10394.0
1967,2005,MA,4282.0
1968,2005,MA,8902.0
1969,2005,MA,2669.0
1970,2005,MA,12922.0
1971,2005,MA,15380.0
1972,2005,MA,1911.0
1973,2005,MA,10243.0
1974,2005,MA,6847.0
1975,2005,MA,15768.0
1976,2005,MA,3989.0
1977,2005,MA,2652.0
1978,2005,MA,2262.0
1979,2005,MA,9557.0
1980,2005,MA,1899.0
1981,2005,MA,4243.0
1982,2005,MA,3853.0
1983,2005,MA,28338.0
1984,2005,MA,15177.0
1985,2005,MA,17234.0
1986,2005,MA,14562.0
1987,2005,MA,7345.0
1988,2005,MA,9354.0
1989,2005,MA,2236.0
1990,2005,MA,6450.0
1991,2005,MA,14231.0
1992,2005,MA,19660.0
1993,2005,MA,6930.0
1994,2005,MA,18001.0
1995,2005,MA,15014.0
1996,2005,MA,11382.0
1997,2005,MA,13110.0
1998,2005,MA,4389.0
1999,2005,MA,8567.0
2000,2005,MA,19302.0
2001,2005,MA,14045.0
2002,2005,MA,22345.0
2003,2005,MA,13751.0
2004,2005,MA,4731.0
2005,2005,MI,1710.0
2006,2005,MI,9545.0
2007,2005,MI,9546.0
2008,2005,MI,2760.0
2009,2005,MI,6362.0
2010,2005,MI,8069.0
2011,2005,MI,3066.0
2012,2005,MI,11056.0
2013,2005,MI,9383.0
2014,2005,MI,7348.0
2015,2005,MI,6436.0
2016,2005,MI,1825.0
2017,2005,MI,2920.0
2018,2005,MI,11423.0
2019,2005,MI,5078.0
2020,2005,MI,8484.0
2021,2005,MI,8057.0
2022,2005,MI,5171.0
2023,2005,MI,1539.0
2024,2005,MI,1685.0
2025,2005,MI,9873.0
2026,2005,MI,10904.0
2027,2005,MI,17461.0
2028,2005,MI,15364.0
2029,2005,MI,6055.0
2030,2005,MI,6706.0
2031,2005,MI,2325.0
2032,2005,MI,7815.0
2033,2005,MI,7940.0
2034,2005,MI,24780.0
2035,2005,MI,7191.0
2036,2005,MI,13941.0
2037,2005,MI,4618.0
2038,2005,MI,3857.0
2039,2005,MI,6056.0
2040,2005,MI,6520.0
2041,2005,MI,1996.0
2042,2005,MI,6136.0
2043,2005,MI,1445.0
2044,2005,MI,13856.0
2045,2005,MI,1402.0
2046,2005,MI,7045.0
2047,2005,MI,21936.0
2048,2005,MI,5675.0
2049,2005,MI,1900.0
2050,2005,MI,5574.0
2051,2005,MI,2860.0
2052,2005,MI,2108.0
2053,2005,MI,11368.0
2054,2005,MI,6404.0
2055,2005,MI,16303.0
2056,2005,MI,2213.0
2057,2005,MI,2967.0
2058,2005,MI,27407.0
2059,2005,MI,1797.0
2060,2005,MI,2933.0
2061,2005,MI,2463.0
2062,2005,MI,3461.0
2063,2005,MI,1955.0
2064,2005,MI,4270.0
2065,2005,MI,1256.0
2066,2005,MI,12860.0
2067,2005,MI,7263.0
2068,2005,MI,75000.0
2069,2005,MI,2612.0
2070,2005,MI,7906.0
2071,2005,MI,492.0
2072,2005,MI,6059.0
2073,2005,MI,7069.0
2074,2005,MI,14475.0
2075,2005,MI,440.0
2076,2005,MI,8267.0
2077,2005,MI,6731.0
2078,2005,MI,6932.0
2079,2005,MI,5728.0
2080,2005,MI,1933.0
2081,2005,MI,1707.0
2082,2005,MI,2116.0
2083,2005,MI,2165.0
2084,2005,MI,7349.0
2085,2005,MI,1699.0
2086,2005,IL,7735.0
2087,2005,MI,5306.0
