,NOTFIRSTGEN_DEBT_MDN,FIRSTGEN_DEBT_MDN
1345,4458.0,4139.0
1346,5500.0,5500.0
1347,4959.0,5292.0
1348,4959.0,5292.0
1349,4959.0,5292.0
1350,4959.0,5292.0
1351,6125.0,6625.0
1352,4959.0,5292.0
1353,4959.0,5292.0
1354,8125.0,7625.0
1355,4896.0,5000.0
1356,4000.0,5000.0
1357,6125.0,6125.0
1358,3585.0,3971.0
1359,4500.0,4120.0
1360,10807.0,10502.5
1361,3646.0,4625.0
1362,3831.5,5000.0
1363,4000.0,4984.0
1364,6125.0,6125.0
1365,6125.0,6125.0
1366,6448.5,6625.0
1367,6625.0,7956.0
1368,6625.0,6625.0
1369,3961.0,3432.5
1370,,
1371,,
1372,4361.5,4417.5
1373,4361.5,4417.5
1374,3947.5,3807.5
1375,6125.0,6125.0
1376,10968.0,10598.0
1377,8000.0,7281.5
1378,8125.0,9185.0
1379,4625.0,4000.0
1380,2875.0,5153.0
1381,,
1382,,
1383,4417.0,4417.0
1384,6625.0,8167.0
1385,,
1386,17125.0,17125.0
1387,5302.0,5500.0
1388,,
1389,4132.0,4144.0
1390,3399.5,3500.0
1391,3938.0,3938.0
1392,2625.0,2708.5
1393,,
1394,15291.0,17071.5
1395,2625.0,3221.0
1396,8312.0,8148.0
1397,8715.0,9519.5
1398,3568.5,3500.0
1399,17125.0,17125.0
1400,6625.0,6625.0
1401,6625.0,6625.0
1402,,
1403,10312.5,12000.0
1404,10500.0,6124.0
1405,6625.0,7282.0
1406,14375.0,14500.0
1407,,
1408,4905.5,5249.0
1409,14000.0,15625.0
1410,9055.5,8750.0
1411,6125.0,5250.0
1412,5500.0,7192.0
1413,10500.0,11000.0
1414,,
1415,3998.5,4375.0
1416,4692.0,4713.5
1417,,
1418,12555.0,14500.0
1419,11625.0,9412.0
1420,14375.0,16443.0
1421,14500.0,14636.5
1422,4968.5,5578.0
1423,2625.0,2806.5
1424,,
1425,12750.0,16125.0
1426,11000.0,11000.0
1427,6625.0,6125.0
1428,3938.0,3500.0
1429,5750.0,11375.0
1430,2625.0,2625.0
1431,6125.0,6125.0
1432,6125.0,5425.0
1433,10525.0,8375.0
1434,10500.0,10500.0
1435,11845.0,12125.0
1436,6625.0,6625.0
1437,6625.0,6625.0
1438,6625.0,6625.0
1439,3287.5,3363.0
1440,,
1441,3500.0,3552.5
1442,3063.0,2864.0
1443,3000.0,2625.0
1444,,
1445,,
1446,5208.0,5762.5
1447,11625.0,12598.0
1448,9166.0,7800.0
1449,2993.0,3313.0
1450,9211.0,9000.0
1451,2625.0,2625.0
1452,3163.5,2625.0
1453,2625.0,3823.0
1454,4785.0,4785.0
1455,3131.5,4600.5
1456,12780.0,13750.0
1457,15813.0,15744.0
1458,,
1459,2625.0,2625.0
1460,5979.5,6625.0
1461,6125.0,6125.0
1462,11625.0,12458.0
1463,6756.0,7250.0
1464,2665.0,2665.0
1465,11000.0,11500.0
1466,11625.0,11000.0
1467,2625.0,2762.0
1468,2625.0,2625.0
1469,,
1470,3469.0,6125.0
1471,9500.0,12925.0
1472,5425.0,5750.0
1473,11000.0,12812.5
1474,6125.0,6125.0
1475,2625.0,2645.0
1476,2625.0,2625.0
1477,12472.0,12030.0
1478,2625.0,2625.0
1479,2625.0,3500.0
1480,4278.0,4375.0
1481,6125.0,6125.0
1482,3463.5,2664.5
1483,,
1484,4400.0,4968.5
1485,6087.5,8722.5
1486,5000.0,5500.0
1487,14500.0,14500.0
1488,,
1489,4417.0,6125.0
1490,2625.0,2625.0
1491,7938.0,9801.0
1492,4155.5,4187.0
1493,2625.0,2625.0
1494,,
1495,11587.0,12792.0
1496,2625.0,2625.0
1497,8875.0,9000.0
1498,9000.0,6625.0
1499,11625.0,11332.5
1500,4417.0,4417.0
1501,4417.0,4417.0
1502,6259.5,6261.0
1503,2625.0,2625.0
1504,2477.5,2813.0
1505,,
1506,6571.5,4375.0
1507,2625.0,2625.0
1508,2625.0,2624.0
1509,3396.0,3500.0
1510,,
1511,2625.0,2625.0
1512,4375.0,4375.0
1513,2625.0,2625.0
1514,1750.0,1313.0
1515,5500.0,5343.0
1516,2625.0,2625.0
1517,5383.5,5500.0
1518,7500.0,9990.0
1519,9937.0,10063.0
1520,2625.0,2625.0
1521,2625.0,2625.0
1522,,
1523,5320.5,6625.0
1524,6125.0,6125.0
1525,2625.0,2625.0
1526,2625.0,2771.0
1527,1750.0,1734.5
1528,2625.0,2625.0
1529,,
1530,4552.0,4493.0
1531,2625.0,2806.5
1532,6042.0,5500.0
1533,10500.0,10500.0
1534,10000.0,9390.0
1535,,
1536,9250.0,9504.0
1537,6625.0,6125.0
1538,3313.0,3313.0
1539,4938.0,4000.0
1540,2625.0,2625.0
1541,,
1542,2844.0,3313.0
1543,5500.0,6125.0
1544,6125.0,6625.0
1545,10500.0,10500.0
1546,2625.0,2872.0
1547,3500.0,5969.0
1548,3500.0,4375.0
1549,6125.0,6125.0
1550,8805.5,10500.0
1551,8805.5,10500.0
1552,5500.0,5500.0
1553,2625.0,2625.0
1554,7812.5,6031.0
1555,2625.0,2625.0
1556,2625.0,2625.0
1557,3352.0,4078.0
1558,2625.0,2624.0
1559,8160.5,10500.0
1560,8065.5,6125.0
1561,11587.0,12792.0
1562,9000.0,11000.0
1563,5500.0,6625.0
1564,2626.0,2626.0
1565,5500.0,5500.0
1566,9126.0,9125.0
1567,,
1568,11625.0,10858.0
1569,,
1570,2625.0,2273.0
1571,2625.0,2273.0
1572,,
1573,10500.0,9875.0
1574,4970.0,4600.5
1575,6367.0,6625.0
1576,2625.0,2625.0
1577,7500.0,8000.0
1578,5500.0,4300.0
1579,2625.0,2625.0
1580,14475.0,14625.0
1581,,
1582,,
1583,,
1584,4688.0,6625.0
1585,5250.0,5375.0
1586,,
1587,5163.0,4845.5
1588,2625.0,2625.0
1589,2306.5,2625.0
1590,,
1591,,
1592,9222.5,9000.0
1593,,
1594,2625.0,2625.0
1595,,
1596,2625.0,2316.5
1597,2625.0,2625.0
1598,4747.5,3522.0
1599,2625.0,2625.0
1600,3500.0,2625.0
1601,,
1602,,
1603,4417.0,5250.0
1604,,
1605,5752.0,4665.0
1606,5688.0,5171.5
1607,6619.0,6625.0
1608,7237.5,6625.0
1609,4088.0,4906.0
1610,,
1611,4375.0,3497.0
1612,6125.0,6125.0
1613,5500.0,5500.0
1614,,
1615,2625.0,2625.0
1616,2625.0,2625.0
1617,2625.0,2625.0
1618,7590.0,6412.0
1619,6625.0,7499.0
1620,4375.5,3500.0
1621,,
1622,5500.0,5500.0
1623,2625.0,2625.0
1624,5250.0,4825.0
1625,,
1626,4417.0,4417.0
1627,2625.0,2625.0
1628,,
1629,6125.0,5500.0
1630,2625.0,2625.0
1631,4291.0,4670.0
1632,2625.0,2625.0
1633,3690.0,2881.0
1634,3944.0,4004.0
1635,2760.0,2000.0
1636,2625.0,1960.0
1637,2625.0,2529.5
1638,4387.0,4417.0
1639,2625.0,2108.5
1640,2625.0,2625.0
1641,,
1642,9869.0,9000.0
1643,5333.0,5670.5
1644,4418.0,4439.0
1645,7000.0,9938.0
1646,12150.0,14250.0
1647,4412.0,4375.0
1648,5500.0,5500.0
1649,2625.0,2625.0
1650,5148.5,4203.0
1651,,
1652,,
1653,4691.5,4277.0
1654,,
1655,,
1656,2625.0,2625.0
1657,,
1658,,
1659,3313.0,6953.5
1660,3313.0,6953.5
1661,4943.0,4785.0
1662,,
1663,3500.0,3687.0
1664,,
1665,11000.0,9000.0
1666,,
1667,,
1668,2473.0,2473.0
1669,,
1670,2625.0,2626.0
1671,6433.0,6625.0
1672,,
1673,,
1674,,
1675,13250.0,9097.5
1676,2625.0,2688.0
1677,,
1678,,
1679,,
1680,9126.0,6625.5
1681,6625.0,5719.0
1682,,
1683,5331.5,4250.0
1684,,
1685,,
1686,6625.0,6625.0
1687,,
1688,,
1689,,
1690,,
1691,,
1692,11000.0,10500.0
1693,3560.0,3419.0
1694,8548.5,8250.0
1695,3461.0,3364.0
1696,5336.0,4951.0
1697,,
1698,4958.0,4958.0
1699,4958.0,4958.0
1700,,
1701,3500.0,3313.0
1702,,
1703,5500.0,5408.5
1704,11625.0,14500.0
1705,,
1706,3938.0,3938.0
1707,,
1708,5500.0,5500.0
1709,,
1710,3500.0,3366.0
1711,,
1712,5500.0,5250.0
1713,,
1714,,
1715,,
1716,4500.0,4626.0
1717,,
1718,5500.0,5500.0
1719,6625.0,5714.0
1720,,
1721,,
1722,,
1723,,
1724,,
1725,,
1726,6625.0,6625.0
1727,,
1728,4958.0,4958.0
1729,,
1730,,
1731,,
1732,,
1733,,
1734,,
1735,,
1736,,
1737,850.0,1344.0
1738,,
1739,5538.0,5619.0
1740,,
1741,,
1742,,
1743,5250.0,5124.0
1744,5500.0,5500.0
1745,4938.0,5000.0
1746,2625.0,2625.0
1747,5073.0,4327.5
1748,,
1749,,
1750,,
1751,,
1752,,
1753,11000.0,8876.0
1754,,
1755,,
1756,,
1757,5500.0,5500.0
1758,,
1759,3211.5,2970.0
1760,10733.5,6125.0
1761,,
1762,7962.5,9683.0
1763,3046.0,3532.0
1764,10100.5,8325.0
1765,10250.0,10125.0
1766,10250.0,10125.0
1767,2625.0,2625.0
1768,15449.0,13924.5
1769,3282.0,2625.0
1770,5250.0,5250.0
1771,2625.0,2688.0
1772,,
1773,2750.0,2665.0
1774,8946.5,8700.0
1775,5250.0,3715.0
1776,5500.0,5250.0
1777,9000.0,8515.0
1778,14500.0,15608.0
1779,3875.0,2928.5
1780,,
1781,11250.0,10500.0
1782,3500.0,3657.0
1783,4111.0,4336.0
1784,13625.0,10125.0
1785,12062.5,12562.5
1786,4417.0,4417.0
1787,2625.0,2625.0
1788,5500.0,5500.0
1789,8249.5,8625.0
1790,9910.0,10375.0
1791,2625.0,2625.0
1792,,
1793,6625.0,6625.0
1794,,
1795,3500.0,3938.0
1796,3300.5,3000.0
1797,5958.0,5923.0
1798,5514.0,5772.0
1799,,
1800,1776.0,2346.0
1801,,
1802,9393.0,8438.0
1803,6125.0,6125.0
1804,7356.5,6725.0
1805,9625.0,15562.5
1806,2625.0,2625.0
1807,2625.0,2600.0
1808,,
1809,8031.5,10500.0
1810,5500.0,5500.0
1811,2625.0,3455.5
1812,2208.0,2208.0
1813,2575.5,2625.0
1814,7127.5,7000.0
1815,2665.0,2665.0
1816,13481.0,11882.0
1817,4207.0,5310.5
1818,2625.0,2625.0
1819,2500.0,2625.0
1820,10997.0,9639.0
1821,2974.0,3500.0
1822,3751.5,2665.0
1823,11625.0,11448.5
1824,11150.0,6625.0
1825,6125.0,6125.0
1826,16500.0,17125.0
1827,2664.0,2625.0
1828,4060.0,4822.0
1829,11000.0,11000.0
1830,10500.0,10500.0
1831,10911.0,10594.0
1832,11750.0,14375.0
1833,7018.0,6725.0
1834,3816.0,3880.0
1835,6625.0,6625.0
1836,2625.0,2669.5
1837,7277.0,6725.0
1838,11625.0,11625.0
1839,,
1840,4455.0,3792.0
1841,10500.0,9622.0
1842,2625.0,2625.0
1843,4499.0,5556.0
1844,4959.0,3792.0
1845,,
1846,,
1847,9000.0,9000.0
1848,13625.0,12846.0
1849,6625.0,6625.0
1850,6312.5,10899.0
1851,6125.0,6125.0
1852,9625.0,9000.0
1853,,
1854,3313.0,2665.0
1855,,
1856,,
1857,10500.0,10063.0
1858,3719.0,4938.0
1859,14250.0,15125.0
1860,,
1861,12500.0,14500.0
1862,2625.0,2625.0
1863,6625.0,6625.0
1864,7300.0,5612.5
1865,,
1866,7876.0,8875.0
1867,9455.0,11000.0
1868,14618.0,15625.0
1869,7884.5,10296.5
1870,15241.0,17125.0
1871,6625.0,6625.0
1872,4687.5,2625.0
1873,6125.0,6625.0
1874,3313.0,3938.0
1875,6137.5,6150.0
1876,6125.0,6125.0
1877,14250.0,15125.0
1878,6625.0,6125.0
1879,2992.0,2625.0
1880,4416.0,4416.0
1881,4875.0,3500.0
1882,,
1883,13625.0,13625.0
1884,6812.5,6125.0
1885,14500.0,15375.0
1886,17125.0,16814.5
1887,6250.0,6120.0
1888,2600.0,2619.0
1889,13249.5,13656.0
1890,2625.0,2625.0
1891,6125.0,6125.0
1892,5218.5,5500.0
1893,2625.0,3500.0
1894,4416.0,3792.0
1895,6631.0,6837.5
1896,14500.0,16207.5
1897,,
1898,7438.0,6713.0
1899,6547.0,6183.0
1900,3937.0,5250.0
1901,,
1902,6125.0,9894.0
1903,7354.0,7250.0
1904,13625.0,13125.0
1905,6625.0,10500.0
1906,3312.0,4416.0
1907,13625.0,17125.0
1908,,
1909,5005.0,3662.0
1910,3281.0,3500.0
1911,5278.0,5307.0
1912,6085.0,5500.0
1913,3313.0,3363.0
1914,14500.0,16000.0
1915,,
1916,3163.0,3000.0
1917,2625.0,2625.0
1918,9725.0,7575.0
1919,3775.0,3041.0
1920,,
1921,,
1922,2665.0,2665.0
1923,17125.0,17125.0
1924,2625.0,2468.0
1925,4959.0,5704.0
1926,4056.0,3985.0
1927,2625.0,2625.0
1928,2653.0,2625.0
1929,9437.5,10687.5
1930,14125.0,14125.0
1931,9455.0,11000.0
1932,,
1933,4586.0,4084.0
1934,6071.5,6579.0
1935,3301.0,3902.0
1936,4090.0,2625.0
1937,6125.0,5250.0
1938,10188.0,9167.5
1939,7351.0,6625.0
1940,2625.0,2625.0
1941,14500.0,17125.0
1942,11550.0,13625.0
1943,5500.0,3991.0
1944,11625.0,11077.0
1945,,
1946,,
1947,,
1948,2625.0,2625.0
1949,11625.0,13625.0
1950,,
1951,2624.0,2625.0
1952,11625.0,11625.0
1953,13000.0,11372.0
1954,6125.0,6625.0
1955,2625.0,2500.0
1956,8833.0,8833.0
1957,10500.0,10875.0
1958,5608.0,5385.0
1959,,
1960,,
1961,,
1962,,
1963,,
1964,10125.0,6625.0
1965,4375.0,6125.0
1966,9000.0,6625.0
1967,6655.5,7500.0
1968,7937.5,6625.0
1969,2604.5,1662.5
1970,6125.0,6625.0
1971,13000.0,12500.0
1972,2625.0,3312.0
1973,10687.5,8600.0
1974,6625.0,6156.5
1975,,
1976,3109.0,3500.0
1977,2625.0,2408.0
1978,6140.0,6140.0
1979,14500.0,13065.0
1980,,
1981,,
1982,5500.0,5831.0
1983,6018.0,6006.0
1984,10500.0,14375.0
1985,,
1986,14500.0,15466.0
1987,,
1988,13927.5,13625.0
1989,2625.0,2625.0
1990,6125.0,7752.0
1991,17125.0,16811.5
1992,8875.0,11000.0
1993,4335.0,4721.0
1994,10875.0,11125.0
1995,7190.5,7000.0
1996,6625.0,7219.0
1997,9432.5,10125.0
1998,7338.0,6174.5
1999,,
2000,16125.0,17125.0
2001,11625.0,11625.0
2002,6025.0,3633.0
2003,11625.0,15175.0
2004,5256.0,5500.0
2005,,
2006,9500.0,7000.0
2007,12281.0,14500.0
2008,,
2009,4876.0,4855.0
2010,14466.0,14375.0
2011,2625.0,2915.0
2012,8800.0,6725.0
2013,8446.0,9951.0
2014,2625.0,2755.0
2015,2625.0,2755.0
2016,2625.0,2625.0
2017,,
2018,13250.0,12625.0
2019,,
2020,2596.0,2625.0
2021,,
2022,9000.0,9500.0
2023,2625.0,2625.0
2024,5347.0,5347.0
2025,10236.0,10708.5
2026,6904.5,6312.5
2027,,
2028,12687.0,13550.0
2029,4684.5,4619.0
2030,2925.5,2887.0
2031,1750.0,1750.0
2032,2002.5,2100.0
2033,2002.5,2100.0
2034,,
2035,7462.0,7500.0
2036,8750.0,9982.5
2037,4089.0,4128.5
2038,4089.0,4128.5
2039,6980.0,6625.0
2040,7000.0,6625.0
2041,7911.0,9217.0
2042,,
2043,2625.0,2839.0
2044,11625.0,11625.0
2045,2625.0,2625.0
2046,8002.5,10312.0
2047,6625.0,6824.0
2048,5297.0,5299.0
2049,2625.0,2625.0
2050,6478.0,7096.0
2051,6219.5,6905.0
2052,2665.0,2665.0
2053,13125.0,15124.0
2054,,
2055,6625.0,6626.0
2056,2625.0,2625.0
2057,,
2058,13219.5,14295.0
2059,3013.0,3150.5
2060,3025.0,3255.5
2061,2625.0,2625.0
2062,,
2063,,
2064,5500.0,6618.0
2065,3363.0,3458.0
2066,6112.5,6625.0
2067,3363.0,3363.0
2068,,
2069,1313.0,1313.0
2070,6625.0,8811.5
2071,,
2072,9250.0,7938.0
2073,7089.0,6330.5
2074,11625.0,12445.5
2075,,
2076,11031.5,12408.0
2077,7252.0,6251.0
2078,7385.0,7282.0
2079,6462.0,7840.0
2080,2625.0,2625.0
2081,2592.0,2625.0
2082,2625.0,2625.0
2083,,
2084,2625.0,2755.0
2085,2500.0,2625.0
2086,4757.0,4949.0
2087,5153.0,5153.0
2088,2625.0,1944.5
2089,5500.0,5485.0
2090,,
2091,2625.0,2625.0
2092,8677.0,9125.5
2093,1900.0,2377.0
2094,5539.0,5500.0
2095,9000.0,6625.0
2096,,
2097,4537.5,6125.0
2098,2925.0,2925.0
2099,2625.0,2625.0
2100,2925.0,3325.0
2101,,
2102,5250.0,5500.0
2103,2625.0,2625.0
2104,9337.0,9644.0
2105,2625.0,2625.0
2106,2000.0,2270.0
2107,3282.0,3313.0
2108,8297.5,8776.0
2109,,
2110,6625.0,8562.5
2111,,
2112,4583.5,3504.5
2113,,
2114,,
2115,,
2116,5500.0,6601.0
2117,2625.0,2625.0
2118,2625.0,2625.0
2119,5500.0,5500.0
2120,2625.0,2601.0
2121,7938.0,8125.0
2122,,
2123,,
2124,5250.0,4663.0
2125,4375.0,3500.0
2126,,
2127,4375.0,6000.0
2128,2625.0,3313.0
2129,10969.5,9970.0
2130,3500.0,4000.0
2131,3313.0,3846.5
2132,5500.0,5500.0
2133,4450.0,6125.0
2134,11240.5,10700.0
2135,11240.5,10700.0
2136,3000.0,3500.0
2137,11625.0,11000.0
2138,11690.0,14500.0
2139,11000.0,10661.5
2140,3938.0,4540.5
2141,5500.0,6125.0
2142,3312.0,3444.5
2143,,
2144,6429.5,6625.0
2145,3313.0,3846.5
2146,3500.0,4118.0
2147,3393.0,3936.0
2148,15320.5,16324.5
2149,10500.0,8250.0
2150,3313.0,3332.5
2151,,
2152,3249.0,3400.0
2153,2625.0,2625.0
2154,3312.0,3217.5
2155,2625.0,3500.0
2156,4956.5,4865.5
2157,,
2158,10625.0,11262.5
2159,3500.0,3500.0
2160,8249.0,8125.0
2161,2625.0,2625.0
2162,,
2163,,
2164,9625.0,9625.0
2165,3500.0,3500.0
2166,7500.0,7500.0
2167,8205.0,8176.0
2168,5500.0,6442.0
2169,4568.0,5541.0
2170,14250.0,13000.0
2171,3500.0,3560.0
2172,7048.0,8039.0
2173,,
2174,3500.0,5250.0
2175,7322.5,8596.5
2176,10980.0,11475.0
2177,2625.0,2625.0
2178,2625.0,2625.0
2179,6928.0,7323.0
2180,2625.0,2784.5
2181,4088.0,4273.5
2182,6125.0,6125.0
2183,3117.5,3313.0
2184,8062.5,8079.0
2185,6724.0,4951.0
2186,3500.0,3500.0
2187,6125.0,6125.0
2188,9900.0,9000.0
2189,5500.0,5500.0
2190,5480.0,7281.5
2191,2625.0,2625.0
2192,6601.0,6561.5
2193,4825.0,5176.0
2194,3055.0,2625.0
2195,3823.0,4482.0
2196,5043.0,3934.0
2197,,
2198,2736.5,3170.0
2199,15569.0,14125.0
2200,3500.0,3313.0
2201,2625.0,2625.0
2202,6400.0,6114.0
2203,16398.0,16786.0
2204,8812.5,7055.0
2205,16851.5,17125.0
2206,9000.0,7125.0
2207,10010.0,10010.5
2208,13500.0,14500.0
2209,11000.0,5500.0
2210,2625.0,2625.0
2211,10632.0,11167.0
2212,4395.5,4495.5
2213,3500.0,3700.0
2214,6125.0,6393.0
2215,,
2216,,
2217,3312.0,3698.0
2218,5250.0,5250.0
2219,6125.0,6125.0
2220,3500.0,3917.0
2221,2625.0,2625.0
2222,8250.0,8750.0
2223,,
2224,3312.0,3305.0
2225,4695.0,4385.0
2226,6625.0,6625.0
2227,5688.0,7622.0
2228,,
2229,,
2230,,
2231,4834.0,6625.0
2232,2000.0,1750.0
2233,2000.0,1750.0
2234,,
2235,,
2236,5500.0,5500.0
2237,2625.0,2625.0
2238,2625.0,2565.0
2239,,
2240,,
2241,,
2242,2625.0,2625.0
2243,2625.0,2625.0
2244,2500.0,2500.0
2245,5500.0,6125.0
2246,2625.0,2625.0
2247,,
2248,2625.0,2625.0
2249,13475.0,14017.0
2250,,
2251,7726.5,7430.0
2252,7726.5,7430.0
2253,6125.0,5603.0
2254,7363.0,6625.0
2255,6625.0,7000.0
2256,,
2257,3000.0,3000.0
2258,8378.0,7494.5
2259,2677.5,2625.0
2260,1930.0,1930.0
2261,2625.0,2625.0
2262,3262.5,3371.5
2263,,
2264,,
2265,6625.0,6625.0
2266,4670.0,4417.0
2267,10375.0,6825.0
2268,,
2269,,
2270,4625.0,5541.0
2271,7500.0,7500.0
2272,,
2273,6625.0,6125.0
2274,,
2275,,
2276,10497.0,10500.0
2277,5812.0,6625.0
2278,3500.0,5125.0
2279,6625.0,5447.0
2280,,
2281,6625.0,6625.0
2282,4499.0,4000.0
2283,1575.0,2217.0
2284,2876.0,3500.0
2285,7450.0,10900.5
2286,7938.0,6625.0
2287,6233.5,7565.0
2288,,
2289,,
2290,5875.0,6625.0
2291,,
2292,3667.0,3750.0
2293,,
2294,,
2295,,
2296,6101.0,4734.5
2297,,
2298,2625.0,2625.0
2299,8250.0,6125.0
2300,7500.0,7500.0
2301,6625.0,6625.0
2302,6125.0,5500.0
2303,2625.0,2660.0
2304,,
2305,1416.5,1775.0
2306,6730.5,6724.0
2307,9743.0,9000.0
2308,8000.0,11000.0
2309,,
2310,,
2311,10525.0,8375.0
2312,2625.0,2625.0
2313,9587.5,9257.0
2314,3500.0,2750.0
2315,6125.0,5541.0
2316,2625.0,2625.0
2317,2778.5,4124.5
2318,2625.0,2625.0
2319,,
2320,6642.5,9250.0
2321,13000.0,14125.0
2322,,
2323,,
2324,,
2325,,
2326,,
2327,6625.0,6625.0
2328,6625.0,6625.0
2329,4625.0,5250.0
2330,5277.5,5500.0
2331,4625.0,4698.5
2332,3750.0,3750.0
2333,2625.0,2625.0
2334,9275.0,9156.0
2335,2625.0,2625.0
2336,10750.0,9000.0
2337,6624.5,2625.0
2338,6625.0,6625.0
2339,6625.0,6625.0
2340,,
2341,2625.0,3112.0
2342,6625.0,6625.0
2343,6061.0,5500.0
2344,,
2345,6625.0,6625.0
2346,,
2347,6625.0,5521.0
2348,5500.0,5344.0
2349,8625.0,12892.0
2350,6250.0,6625.0
2351,5684.0,5938.0
2352,8454.5,9000.0
2353,8000.0,9416.5
2354,10500.0,10961.0
2355,7000.0,7500.0
2356,2655.0,3200.0
2357,,
2358,,
2359,4375.0,4375.0
2360,,
2361,6625.0,5521.0
2362,5250.0,5187.5
2363,6625.0,6625.0
2364,10436.0,9776.0
2365,8200.0,8250.0
2366,4560.5,4820.5
2367,,
2368,5500.0,5500.0
2369,7424.0,7620.0
2370,2625.0,2625.0
2371,,
2372,6125.0,6125.0
2373,14125.0,11000.0
2374,14125.0,11000.0
2375,14125.0,11000.0
2376,10304.5,10238.0
2377,6625.0,6625.0
2378,5484.5,5011.5
2379,2816.0,3035.0
2380,12769.0,13062.0
2381,,
2382,9125.0,8958.0
2383,2188.0,2188.0
2384,,
2385,6250.0,5312.5
2386,17035.5,22625.0
2387,2816.0,3035.0
2388,2816.0,3035.0
2389,,
2390,6625.0,6125.0
2391,2625.0,2625.0
2392,,
2393,10500.0,12032.0
2394,6625.0,6625.0
2395,2625.0,2625.0
2396,8474.5,6005.5
2397,6125.0,6125.0
2398,6625.0,7102.5
2399,2651.0,3070.0
2400,2625.0,3250.0
2401,,
2402,,
2403,,
2404,12762.0,12300.0
2405,8250.0,9159.0
2406,2625.0,3233.0
2407,9000.0,9422.5
2408,10500.0,10500.0
2409,7040.0,6630.5
2410,,
2411,4405.0,5045.0
2412,,
2413,,
2414,6625.0,6282.0
2415,10532.0,11000.0
2416,,
2417,,
2418,2625.0,3107.5
2419,,
2420,4405.0,5045.0
2421,3162.0,3295.0
2422,,
2423,,
2424,2625.0,2625.0
2425,7917.0,10285.0
2426,4871.0,4375.0
2427,,
2428,3500.0,3745.0
2429,6125.0,6625.0
2430,6625.0,6282.0
2431,6125.0,6075.0
2432,5500.0,5500.0
2433,5250.0,5250.0
2434,6625.0,10812.5
2435,2625.0,3500.0
2436,6441.0,5500.0
2437,5407.0,6125.0
2438,6625.0,7024.0
2439,9938.0,11250.0
2440,9000.0,9230.0
2441,2625.0,2625.0
2442,5496.0,4852.5
2443,6125.0,6125.0
2444,11243.5,11750.0
2445,11625.0,11000.0
2446,10625.0,15301.0
2447,6824.0,6108.0
2448,9000.0,6625.0
2449,11625.0,11000.0
2450,,
2451,6125.0,8132.5
2452,6125.0,7261.0
2453,6625.0,6625.0
2454,,
2455,7948.0,8796.0
2456,2318.0,2334.0
2457,2625.0,2625.0
2458,10955.0,9250.0
2459,5137.5,6042.5
2460,5346.0,5500.0
2461,6625.0,6625.0
2462,,
2463,10500.0,10779.0
2464,13625.0,14125.0
2465,8750.0,8955.5
2466,3313.0,3681.0
2467,5250.0,5500.0
2468,,
2469,8997.0,9312.5
2470,2625.0,2625.0
2471,8375.0,10437.5
2472,9752.0,12598.0
2473,4375.5,3500.0
2474,6125.0,5500.0
2475,,
2476,2625.0,2625.0
2477,8093.5,7000.0
2478,5225.0,3755.0
2479,4337.0,4725.0
2480,3870.0,4000.0
2481,4417.0,4417.0
2482,5202.0,5250.0
2483,2440.0,2477.0
2484,5500.0,5500.0
2485,5500.0,5840.0
2486,3313.0,3597.5
2487,3625.0,4417.0
2488,7500.0,6625.0
2489,5068.5,3533.0
2490,3500.0,3500.0
2491,2789.5,3300.0
2492,13375.0,16125.0
2493,3744.0,3313.0
2494,10937.5,11000.0
2495,10181.0,8827.0
2496,3363.0,3842.0
2497,3313.0,4460.0
2498,6625.0,6625.0
2499,6625.0,6625.0
2500,,
2501,3082.0,3313.0
2502,2625.0,5134.5
2503,4416.0,4958.0
2504,,
2505,,
2506,6625.0,7598.0
2507,2625.0,3312.0
2508,6219.5,6625.0
2509,4192.0,3625.0
2510,5500.0,5250.0
2511,5889.0,5889.0
2512,11625.0,11162.5
2513,9625.0,9750.0
2514,11625.0,11162.5
2515,9000.0,9000.0
2516,4375.0,5812.5
2517,3500.0,4430.0
2518,4000.0,4187.5
2519,3313.0,3500.0
2520,3135.0,4958.0
2521,9719.0,9500.0
2522,14375.0,14500.0
2523,5041.0,6958.5
2524,4546.0,4445.5
2525,,
2526,5593.5,6625.0
2527,3520.0,3775.0
2528,,
2529,2625.0,2625.0
2530,4624.0,4572.0
2531,2625.0,2625.0
2532,4417.0,4000.0
2533,,
2534,4425.0,4770.0
2535,2625.0,2625.0
2536,2625.0,2625.0
2537,4785.0,4785.0
2538,5500.0,6625.0
2539,3313.0,3500.0
2540,7500.0,8562.0
2541,,
2542,,
2543,4725.0,4417.0
2544,6366.0,6439.0
2545,3975.0,3994.5
2546,3568.0,4417.0
2547,,
2548,2625.0,2625.0
2549,2625.0,4148.0
2550,6625.0,6625.0
2551,5300.0,5300.0
2552,,
2553,12711.0,11000.0
2554,,
2555,5541.0,6625.0
2556,,
2557,3792.0,4129.0
2558,8875.0,9250.0
2559,7360.0,6797.0
2560,8875.0,9250.0
2561,,
2562,10500.0,11625.0
2563,11000.0,10974.0
2564,2625.0,2625.0
2565,5000.0,5221.0
2566,4627.5,4663.0
2567,5358.0,5299.0
2568,7500.0,6625.0
2569,2625.0,2625.0
2570,5652.0,5500.0
2571,11625.0,11625.0
2572,5973.0,6125.0
2573,5973.0,6125.0
2574,7500.0,8222.0
2575,5911.0,6455.0
2576,6125.0,6191.0
2577,3313.0,4417.0
2578,2625.0,2625.0
2579,2625.0,2625.0
