,FEMALE_DEBT_MDN,MALE_DEBT_MDN
1426,11015.0,9625.0
1427,10031.0,5500.0
1428,3662.0,3500.0
1429,6625.0,5750.0
1430,2625.0,2625.0
1431,6125.0,6125.0
1432,,
1433,10661.0,8125.0
1434,10500.0,10000.0
1435,11810.0,12370.0
1436,6625.0,6625.0
1437,6625.0,6625.0
1438,6625.0,8875.0
1439,3375.0,3312.0
1440,,
1441,3500.0,3500.0
1442,3500.0,2625.0
1443,3312.0,2625.0
1444,,
1445,,
1446,,
1447,12955.5,11000.0
1448,10500.0,6625.0
1449,3313.0,2625.0
1450,9000.0,9211.0
1451,2625.0,2625.0
1452,,
1453,,
1454,,
1455,,
1456,14375.0,11625.0
1457,16180.0,15625.0
1458,7200.0,4262.5
1459,2625.0,2625.0
1460,6125.0,6625.0
1461,7966.5,4559.0
1462,13034.0,10500.0
1463,7500.0,6342.0
1464,3000.0,2661.0
1465,11000.0,11000.0
1466,12066.0,11000.0
1467,2677.0,2625.0
1468,2870.0,2625.0
1469,,
1470,,
1471,12063.0,9500.0
1472,,
1473,11383.5,11969.0
1474,,
1475,,
1476,,
1477,12412.5,11625.0
1478,2625.0,2625.0
1479,3363.0,2665.0
1480,,
1481,,
1482,,
1483,,
1484,4375.0,5250.0
1485,6125.0,6125.0
1486,5500.0,4375.0
1487,15208.0,11625.0
1488,,
1489,,
1490,2625.0,2625.0
1491,10647.5,6625.0
1492,,
1493,2625.0,2625.0
1494,,
1495,13096.5,10500.0
1496,2625.0,2625.0
1497,12250.0,6125.0
1498,11625.0,6367.5
1499,13067.5,11000.0
1500,4417.0,4535.0
1501,4417.0,4535.0
1502,5379.0,7000.0
1503,2625.0,2625.0
1504,2279.5,2843.0
1505,,
1506,6125.0,6125.0
1507,2625.0,2625.0
1508,2500.0,2625.0
1509,3500.0,2625.0
1510,,
1511,2625.0,2625.0
1512,,
1513,2612.5,2625.0
1514,1750.0,1325.0
1515,5500.0,5482.0
1516,2625.0,2625.0
1517,5500.0,5250.0
1518,10500.0,7375.0
1519,10500.0,8343.5
1520,2600.0,2625.0
1521,2625.0,2625.0
1522,,
1523,,
1524,6125.0,6125.0
1525,2625.0,2625.0
1526,3104.0,2625.0
1527,1750.0,1750.0
1528,2625.0,2625.0
1529,,
1530,4519.0,4723.0
1531,3187.0,2625.0
1532,5798.0,5729.0
1533,10500.0,11000.0
1534,10500.0,6625.0
1535,,
1536,9875.0,9000.0
1537,7300.0,5500.0
1538,3313.0,2625.0
1539,,
1540,2625.0,2625.0
1541,,
1542,3750.0,2625.0
1543,6125.0,5239.5
1544,7500.0,6125.0
1545,10500.0,8559.0
1546,3500.0,2625.0
1547,5710.0,5250.0
1548,6625.0,3313.0
1549,3500.0,6125.0
1550,10500.0,7500.0
1551,10500.0,7500.0
1552,5500.0,5500.0
1553,2625.0,3500.0
1554,6594.0,6875.0
1555,2625.0,2625.0
1556,2625.0,2625.0
1557,,
1558,2500.0,2625.0
1559,10500.0,6754.5
1560,10490.0,5500.0
1561,13096.5,10500.0
1562,11000.0,7500.0
1563,6625.0,5500.0
1564,3313.0,2625.0
1565,5500.0,5500.0
1566,9126.0,9126.0
1567,,
1568,11589.0,11625.0
1569,,
1570,2625.0,1754.0
1571,2625.0,1754.0
1572,,
1573,10500.0,9509.0
1574,4949.0,4776.5
1575,,
1576,2625.0,2625.0
1577,9050.0,5594.0
1578,5500.0,4375.0
1579,2625.0,2625.0
1580,13932.5,14981.0
1581,,
1582,,
1583,,
1584,6419.0,6625.0
1585,6012.5,5117.0
1586,,
1587,5039.5,4964.0
1588,2625.0,2625.0
1589,2625.0,2625.0
1590,,
1591,,
1592,10092.5,8934.0
1593,,
1594,2625.0,2625.0
1595,,
1596,2625.0,1640.0
1597,2625.0,2625.0
1598,3323.0,6625.0
1599,2625.0,2625.0
1600,3125.0,2625.0
1601,,
1602,,
1603,5250.0,4417.0
1604,,
1605,6500.0,4067.0
1606,5625.0,5500.0
1607,6725.0,6349.0
1608,6125.0,8750.0
1609,5250.0,3552.0
1610,,
1611,4112.0,3375.0
1612,6625.0,6125.0
1613,5500.0,5500.0
1614,,
1615,2625.0,2600.0
1616,2625.0,2625.0
1617,2625.0,2625.0
1618,6025.0,7305.0
1619,6985.0,9000.0
1620,3781.0,3938.0
1621,,
1622,5500.0,5500.0
1623,2626.0,2625.0
1624,5250.0,4625.0
1625,,
1626,4417.0,4417.5
1627,2625.0,2544.0
1628,,
1629,7100.0,5125.0
1630,2625.0,2625.0
1631,4007.5,6425.0
1632,2625.0,2625.0
1633,,
1634,4625.5,3313.0
1635,,
1636,,
1637,,
1638,4282.0,4958.0
1639,2274.0,2529.0
1640,2625.0,2200.0
1641,,
1642,9062.0,10159.0
1643,5292.0,6125.0
1644,4418.0,4439.0
1645,10400.0,6625.0
1646,13250.0,12057.0
1647,,
1648,5500.0,5500.0
1649,2625.0,2544.0
1650,4425.0,4852.0
1651,,
1652,,
1653,,
1654,,
1655,,
1656,2625.0,2625.0
1657,,
1658,,
1659,,
1660,,
1661,4717.0,5072.0
1662,,
1663,4000.0,3313.0
1664,,
1665,11625.0,8876.0
1666,,
1667,,
1668,2473.0,2473.0
1669,,
1670,2626.0,2625.0
1671,6625.0,6696.5
1672,,
1673,,
1674,,
1675,11625.0,11375.0
1676,3313.0,2625.0
1677,,
1678,,
1679,,
1680,,
1681,6625.0,5938.0
1682,,
1683,,
1684,,
1685,,
1686,7060.0,6625.0
1687,,
1688,,
1689,,
1690,,
1691,,
1692,11000.0,10500.0
1693,3812.0,2625.0
1694,8408.0,8459.0
1695,3500.0,2625.0
1696,5250.0,5000.0
1697,,
1698,,
1699,,
1700,,
1701,3313.0,3562.5
1702,,
1703,5500.0,5358.5
1704,14375.0,10875.0
1705,,
1706,4228.0,3517.0
1707,,
1708,5500.0,5500.0
1709,,
1710,3500.0,3437.5
1711,,
1712,5500.0,5250.0
1713,,
1714,,
1715,,
1716,4790.5,4375.0
1717,,
1718,5500.0,4833.5
1719,5744.0,7250.5
1720,,
1721,,
1722,,
1723,,
1724,,
1725,,
1726,6564.0,9810.0
1727,,
1728,4958.0,6375.0
1729,,
1730,,
1731,,
1732,,
1733,,
1734,,
1735,,
1736,,
1737,,
1738,,
1739,5558.0,5739.0
1740,,
1741,,
1742,,
1743,5351.0,4375.0
1744,5500.0,6125.0
1745,5250.0,4000.0
1746,2625.0,2625.0
1747,4972.5,4125.0
1748,,
1749,,
1750,,
1751,,
1752,,
1753,10750.0,11000.0
1754,,
1755,,
1756,,
1757,5500.0,6125.0
1758,,
1759,3062.0,2845.0
1760,9000.0,11127.0
1761,,
1762,8125.0,8250.0
1763,3482.0,2917.0
1764,9412.5,10200.0
1765,,
1766,,
1767,2625.0,2625.0
1768,14500.0,15825.5
1769,2625.0,3013.0
1770,5500.0,4375.0
1771,2625.0,2625.0
1772,,
1773,2665.0,2625.0
1774,8962.0,8682.0
1775,5250.0,3607.5
1776,5500.0,4666.5
1777,9000.0,9000.0
1778,14280.0,14937.5
1779,3142.0,3938.0
1780,,
1781,11000.0,11303.0
1782,3500.0,3725.0
1783,4265.0,3864.5
1784,10031.5,17088.5
1785,12199.0,12112.5
1786,4417.0,4417.0
1787,3313.0,2625.0
1788,5998.5,5500.0
1789,6725.0,9136.0
1790,11877.0,8290.5
1791,2625.0,2625.0
1792,,
1793,6625.0,6625.0
1794,,
1795,3863.5,3500.0
1796,3313.0,2625.0
1797,5648.0,6625.0
1798,,
1799,,
1800,,
1801,,
1802,9548.0,6910.0
1803,6125.0,6125.0
1804,7076.0,7000.0
1805,15687.5,10500.0
1806,2625.0,2625.0
1807,2625.0,2600.0
1808,,
1809,10250.0,6625.0
1810,5500.0,5250.0
1811,,
1812,,
1813,2525.5,2625.0
1814,7500.0,6625.0
1815,2665.0,2625.0
1816,14375.0,11000.0
1817,4482.0,5310.5
1818,2625.0,2625.0
1819,2625.0,2500.0
1820,10748.0,4970.5
1821,3492.5,2625.0
1822,,
1823,11375.0,11625.0
1824,6625.0,14125.0
1825,6252.0,6125.0
1826,17125.0,16013.0
1827,,
1828,4293.0,4777.0
1829,11000.0,11000.0
1830,10500.0,10303.0
1831,10934.5,10750.0
1832,11750.0,14500.0
1833,7549.0,6725.0
1834,3889.0,2625.0
1835,,
1836,2625.0,2625.0
1837,8125.0,6625.0
1838,11625.0,11750.0
1839,,
1840,,
1841,10075.0,8543.0
1842,2625.0,2613.0
1843,5111.0,5928.0
1844,,
1845,,
1846,,
1847,9000.0,8750.0
1848,13625.0,12750.0
1849,6850.0,4417.0
1850,6125.0,7500.0
1851,5610.0,6625.0
1852,9000.0,10313.0
1853,,
1854,,
1855,,
1856,,
1857,10280.0,10500.0
1858,5250.5,3500.0
1859,14500.0,14375.0
1860,,
1861,14500.0,12886.0
1862,2625.0,1969.0
1863,6625.0,6273.0
1864,7000.0,7200.0
1865,,
1866,9447.5,5906.0
1867,10500.0,11532.0
1868,14500.0,16250.0
1869,9625.0,8312.0
1870,16429.5,15665.0
1871,,
1872,5000.0,3000.0
1873,,
1874,4375.0,2625.0
1875,,
1876,6125.0,5375.0
1877,15125.0,14250.0
1878,6625.0,6217.0
1879,2625.0,2625.0
1880,4416.0,4020.5
1881,3938.0,5062.5
1882,,
1883,13625.0,13625.0
1884,6125.0,8125.0
1885,14500.0,14500.0
1886,17035.0,17107.5
1887,6579.0,5500.0
1888,2600.0,2613.0
1889,13250.0,11250.0
1890,2625.0,2625.0
1891,,
1892,5500.0,4500.0
1893,3500.0,2625.0
1894,,
1895,6625.0,9593.5
1896,14500.0,14929.0
1897,,
1898,8487.5,6125.0
1899,6490.0,5521.0
1900,5250.0,3937.0
1901,,
1902,,
1903,6625.0,7900.0
1904,12750.0,14500.0
1905,9000.0,6125.0
1906,4416.0,6625.0
1907,16312.5,11000.0
1908,,
1909,4525.5,3312.0
1910,3313.0,3938.0
1911,5250.0,5383.0
1912,6125.0,5500.0
1913,5687.5,3313.0
1914,14500.0,14500.0
1915,,
1916,3170.0,3000.0
1917,2625.0,2625.0
1918,10015.0,8687.5
1919,4118.5,3500.0
1920,,
1921,,
1922,,
1923,17125.0,17125.0
1924,2625.0,2408.0
1925,4959.0,5905.5
1926,,
1927,,
1928,,
1929,10625.0,8669.5
1930,,
1931,10500.0,11532.0
1932,,
1933,,
1934,7437.0,5500.0
1935,,
1936,,
1937,6125.0,3906.0
1938,10313.0,9238.0
1939,6752.5,7000.0
1940,2625.0,2625.0
1941,14500.0,17125.0
1942,12125.0,11625.0
1943,5425.5,5500.0
1944,11265.0,11625.0
1945,,
1946,,
1947,,
1948,2625.0,2625.0
1949,11625.0,12625.0
1950,,
1951,2625.0,2625.0
1952,8875.0,14750.0
1953,,
1954,6625.0,5687.0
1955,2625.0,2625.0
1956,8833.0,8833.0
1957,10500.0,12469.0
1958,5525.5,5082.0
1959,,
1960,13750.0,11000.0
1961,,
1962,,
1963,,
1964,10125.0,10125.0
1965,5333.0,6125.0
1966,12325.0,6125.0
1967,7025.0,7000.0
1968,8375.0,6625.0
1969,2371.0,1840.5
1970,6625.0,6125.0
1971,13218.0,12500.0
1972,3312.0,2625.0
1973,10500.0,8250.0
1974,,
1975,,
1976,3500.0,2626.0
1977,2625.0,2500.0
1978,5581.0,6625.0
1979,,
1980,,
1981,,
1982,5807.5,5488.0
1983,6016.0,6181.5
1984,,
1985,3031.0,2625.0
1986,,
1987,,
1988,13623.0,14291.0
1989,2625.0,2625.0
1990,7500.0,6125.0
1991,17125.0,16625.0
1992,9937.0,8750.0
1993,,
1994,10687.5,11000.0
1995,,
1996,11000.0,6217.0
1997,10723.5,9200.0
1998,6542.0,7500.0
1999,,
2000,16889.5,15968.5
2001,11625.0,11062.5
2002,5938.0,5612.5
2003,14374.5,12625.0
2004,5500.0,4155.0
2005,,
2006,11000.0,6125.0
2007,13625.0,11687.5
2008,,
2009,4876.0,4876.0
2010,14375.0,14500.0
2011,3200.0,2625.0
2012,9938.0,6625.0
2013,9610.0,6769.5
2014,2625.0,3015.5
2015,2625.0,3015.5
2016,2625.0,2625.0
2017,,
2018,13625.0,12325.0
2019,,
2020,2625.0,3521.0
2021,,
2022,9216.0,9000.0
2023,2625.0,2625.0
2024,5347.0,5625.0
2025,10500.0,10500.0
2026,6375.0,7500.0
2027,,
2028,14250.0,11312.5
2029,4687.0,4375.0
2030,,
2031,1750.0,1750.0
2032,,
2033,,
2034,,
2035,7938.0,7470.0
2036,9250.0,9589.5
2037,4093.0,4250.0
2038,4093.0,4250.0
2039,6661.0,6625.0
2040,7000.0,6595.5
2041,,
2042,,
2043,3213.0,2625.0
2044,14500.0,11130.0
2045,2625.0,2625.0
2046,8756.5,11780.0
2047,6625.0,6275.0
2048,5268.0,5555.0
2049,2699.0,2625.0
2050,6644.5,6797.0
2051,6625.0,6625.0
2052,3241.5,2625.0
2053,13875.0,13700.0
2054,,
2055,5292.0,6626.0
2056,2625.0,2625.0
2057,,
2058,13359.5,14295.0
2059,3000.0,3500.0
2060,3340.0,2665.0
2061,2625.0,2625.0
2062,,
2063,,
2064,6603.5,5500.0
2065,3500.0,3021.5
2066,6625.0,6125.0
2067,3938.0,3313.0
2068,,
2069,1313.0,1312.5
2070,8250.0,5586.0
2071,,
2072,9809.0,6625.0
2073,7150.5,6388.0
2074,11749.5,11744.5
2075,,
2076,11602.0,11625.0
2077,11000.0,6125.0
2078,7393.0,7253.5
2079,7515.5,6375.0
2080,2625.0,2625.0
2081,2625.0,2306.5
2082,2625.0,2600.0
2083,,
2084,2625.0,3015.5
2085,2625.0,2284.0
2086,4855.0,5010.0
2087,5153.0,5292.0
2088,2625.0,1750.0
2089,5500.0,5379.0
2090,,
2091,2626.0,2625.0
2092,9792.0,7500.0
2093,2106.0,1750.5
2094,5500.0,5500.0
2095,13096.0,6625.0
2096,,
2097,5500.0,7119.0
2098,,
2099,,
2100,3313.0,3420.0
2101,,
2102,5500.0,5200.0
2103,2625.0,2625.0
2104,9266.0,9866.0
2105,2625.0,2500.0
2106,,
2107,4325.0,3238.5
2108,8500.0,8819.0
2109,,
2110,8125.0,6625.0
2111,,
2112,,
2113,,
2114,,
2115,,
2116,5500.0,5500.0
2117,2625.0,2625.0
2118,2625.0,2625.0
2119,5500.0,5500.0
2120,2600.5,2625.0
2121,8216.5,7500.0
2122,,
2123,,
2124,3145.0,5250.0
2125,3500.0,4375.0
2126,,
2127,6125.0,3550.5
2128,3312.0,2625.0
2129,10735.0,10500.0
2130,3500.0,3500.0
2131,3500.0,3348.0
2132,5500.0,5500.0
2133,4375.0,5869.0
2134,11000.0,11273.0
2135,11000.0,11273.0
2136,3313.0,3313.0
2137,11625.0,11625.0
2138,12128.0,12803.0
2139,11292.5,10500.0
2140,4375.0,4000.0
2141,7230.0,4697.0
2142,3312.0,3312.0
2143,,
2144,6625.0,5237.0
2145,3500.0,3348.0
2146,4000.0,3083.0
2147,3500.0,3313.0
2148,16150.0,15125.0
2149,9533.0,10500.0
2150,3313.0,3400.0
2151,,
2152,3121.0,3400.0
2153,2625.0,3312.0
2154,3500.0,2625.0
2155,3500.0,2625.0
2156,4855.0,4959.0
2157,,
2158,10925.0,10425.0
2159,3750.0,3312.0
2160,8250.0,8125.0
2161,,
2162,,
2163,,
2164,9625.0,9938.0
2165,3181.5,3500.0
2166,7500.0,7625.0
2167,8250.0,8125.0
2168,6642.5,5500.0
2169,4568.0,5541.0
2170,11937.5,15125.0
2171,3500.0,3520.0
2172,7078.0,9625.0
2173,,
2174,4800.0,3642.0
2175,7500.0,8061.0
2176,10125.0,12088.5
2177,2625.0,2625.0
2178,,
2179,8250.0,5636.0
2180,2999.5,2625.0
2181,4086.0,4416.0
2182,6125.0,6125.0
2183,3500.0,2625.0
2184,8033.0,8125.0
2185,6208.0,5301.5
2186,3500.0,3113.0
2187,,
2188,10062.5,8962.5
2189,5500.0,8250.0
2190,5812.5,6625.0
2191,,
2192,8070.0,6050.0
2193,4687.5,5914.0
2194,3312.0,2625.0
2195,4378.5,4482.0
2196,4470.5,4905.0
2197,,
2198,3103.5,2625.0
2199,,
2200,3500.0,2625.0
2201,,
2202,6158.0,6215.0
2203,,
2204,8937.5,7000.0
2205,16938.0,16878.5
2206,9125.0,7875.0
2207,9875.0,10500.0
2208,14375.0,12590.0
2209,6626.0,9688.0
2210,,
2211,10985.0,10750.0
2212,4416.0,4446.0
2213,3500.0,3750.0
2214,6625.0,5771.0
2215,,
2216,,
2217,,
2218,5000.0,5250.0
2219,6599.0,6125.0
2220,3500.0,3500.0
2221,2625.0,2625.0
2222,8328.5,8243.0
2223,,
2224,3313.0,2806.0
2225,4596.5,4522.0
2226,6625.0,6625.0
2227,5750.0,8312.0
2228,,
2229,,
2230,,
2231,4957.5,6814.5
2232,2188.0,1700.0
2233,2188.0,1700.0
2234,,
2235,,
2236,5500.0,5500.0
2237,2625.0,2625.0
2238,2625.0,2625.0
2239,,
2240,,
2241,,
2242,2625.0,2625.0
2243,2625.0,2625.0
2244,2600.0,2393.0
2245,5500.0,6125.0
2246,2625.0,2625.0
2247,,
2248,2625.0,2500.0
2249,14437.5,11357.5
2250,,
2251,8000.0,6625.0
2252,8000.0,6625.0
2253,6104.0,5837.5
2254,7200.0,6787.5
2255,8000.0,5938.0
2256,,
2257,3087.5,2725.5
2258,8355.5,7512.0
2259,2997.5,2625.0
2260,1980.0,1600.0
2261,2625.0,2625.0
2262,2625.0,3569.0
2263,,
2264,,
2265,6625.0,6625.0
2266,,
2267,10500.0,7969.0
2268,,
2269,,
2270,4625.0,5541.0
2271,7500.0,7378.0
2272,,
2273,6490.0,6115.0
2274,,
2275,,
2276,10500.0,10219.0
2277,5292.0,6625.0
2278,4141.5,3938.0
2279,,
2280,,
2281,6625.0,6625.0
2282,4375.0,4375.0
2283,,
2284,3313.0,3200.0
2285,9000.0,9938.0
2286,9375.0,6125.0
2287,6875.0,6625.0
2288,,
2289,,
2290,6625.0,6582.0
2291,,
2292,3749.0,3700.0
2293,,
2294,,
2295,,
2296,,
2297,,
2298,2625.0,2625.0
2299,7938.0,6625.0
2300,7500.0,7750.0
2301,6625.0,6625.0
2302,5820.5,6074.0
2303,3000.0,2625.0
2304,,
2305,,
2306,6711.0,7083.5
2307,9250.0,9500.0
2308,10375.0,8125.0
2309,,
2310,,
2311,10661.0,8125.0
2312,2625.0,2625.0
2313,9750.0,9036.0
2314,3313.0,2750.0
2315,5919.0,5541.0
2316,,
2317,,
2318,2625.0,2625.0
2319,,
2320,6625.0,10437.5
2321,11625.0,14217.0
2322,,
2323,,
2324,,
2325,,
2326,,
2327,6625.0,6625.0
2328,,
2329,5250.0,4364.5
2330,5231.5,5500.0
2331,4378.0,4762.0
2332,3750.0,3750.0
2333,2708.0,2625.0
2334,,
2335,2708.0,2625.0
2336,10125.0,10187.5
2337,,
2338,6625.0,6618.0
2339,6625.0,6625.0
2340,,
2341,3313.0,2625.0
2342,6625.0,6625.0
2343,6218.0,5500.0
2344,,
2345,6625.0,6625.0
2346,,
2347,,
2348,5713.0,4467.0
2349,,
2350,7938.0,6125.0
2351,6300.0,5500.0
2352,9513.0,7931.0
2353,8487.0,8125.0
2354,10500.0,10695.0
2355,7500.0,6625.0
2356,3312.0,2625.0
2357,,
2358,,
2359,,
2360,,
2361,,
2362,,
2363,,
2364,9958.0,10500.0
2365,8941.5,7925.0
2366,4475.5,4610.5
2367,,
2368,5500.0,5500.0
2369,,
2370,2708.0,2625.0
2371,,
2372,5882.0,6125.0
2373,,
2374,,
2375,,
2376,9780.0,11000.0
2377,6625.0,3780.0
2378,5153.0,4650.0
2379,3178.5,2625.0
2380,11881.5,13625.0
2381,,
2382,9124.0,8723.0
2383,,
2384,,
2385,5125.0,6625.0
2386,22625.0,17875.0
2387,3178.5,2625.0
2388,3178.5,2625.0
2389,,
2390,6015.5,6625.0
2391,2625.0,2625.0
2392,,
2393,,
2394,6625.0,6625.0
2395,2625.0,2625.0
2396,,
2397,6125.0,5938.0
2398,7500.0,6293.0
2399,3191.0,2625.0
2400,2625.0,3249.5
2401,,
2402,,
2403,,
2404,13561.5,11750.0
2405,9000.0,7500.0
2406,3406.5,2625.0
2407,9970.0,7700.0
2408,11000.0,9000.0
2409,6669.0,7202.5
2410,,
2411,5250.0,3995.0
2412,,
2413,,
2414,6625.0,5500.0
2415,11000.0,10516.0
2416,,
2417,,
2418,2625.0,2625.0
2419,,
2420,5250.0,3995.0
2421,3042.5,3313.0
2422,,
2423,,
2424,2823.5,2625.0
2425,10538.0,6625.0
2426,3938.0,5250.0
2427,,
2428,3685.0,3500.0
2429,,
2430,6625.0,5500.0
2431,6625.0,5500.0
2432,5941.5,5500.0
2433,5213.0,5250.0
2434,7599.0,10250.0
2435,2750.0,3383.5
2436,5938.0,5659.0
2437,,
2438,7000.0,6650.0
2439,9938.0,13000.0
2440,,
2441,2600.5,2625.0
2442,5195.0,5250.0
2443,,
2444,11000.0,11687.5
2445,11625.0,11625.0
2446,14719.5,8250.0
2447,6007.5,7546.5
2448,6625.0,9000.0
2449,12844.0,10500.0
2450,,
2451,6625.0,10354.0
2452,6625.0,6625.0
2453,6625.0,6625.0
2454,,
2455,9625.0,6625.0
2456,2334.0,2250.0
2457,2625.0,2625.0
2458,9000.0,12437.5
2459,5025.0,5500.0
2460,5500.0,5500.0
2461,6625.0,6625.0
2462,,
2463,10779.0,10022.5
2464,12337.5,14500.0
2465,9000.0,8467.0
2466,3313.0,3938.0
2467,5500.0,4175.0
2468,,
2469,,
2470,2314.0,2625.0
2471,9250.0,8567.5
2472,11047.5,11799.0
2473,5250.0,3500.0
2474,6125.0,5500.0
2475,,
2476,2625.0,2625.0
2477,9625.0,6375.0
2478,,
2479,4676.5,4577.0
2480,4001.0,3716.0
2481,4417.0,4417.0
2482,5153.0,6625.0
2483,,
2484,5500.0,5500.0
2485,5910.0,5500.0
2486,3361.0,3812.0
2487,4417.0,3500.0
2488,6125.0,9000.0
2489,4211.5,5730.0
2490,3530.0,3312.0
2491,2987.5,3500.0
2492,13625.0,16062.5
2493,,
2494,13483.5,10658.0
2495,10102.0,9861.0
2496,,
2497,,
2498,6912.5,6625.0
2499,6912.5,6625.0
2500,,
2501,3063.5,3480.0
2502,,
2503,,
2504,,
2505,,
2506,8167.0,6625.0
2507,,
2508,6125.0,6625.0
2509,,
2510,5250.0,5500.0
2511,,
2512,11750.0,11000.0
2513,9911.5,9250.0
2514,11750.0,11000.0
2515,10750.0,7875.0
2516,5938.0,4000.0
2517,3500.0,4069.5
2518,4417.0,3625.0
2519,3500.0,3094.0
2520,,
2521,9938.0,6876.0
2522,14500.0,12555.0
2523,,
2524,4550.0,4417.0
2525,,
2526,5500.0,6625.0
2527,3759.0,3798.5
2528,,
2529,2738.0,2625.0
2530,4597.0,3582.0
2531,2625.0,2625.0
2532,4417.0,2750.0
2533,,
2534,4780.0,4150.0
2535,2625.0,2625.0
2536,2625.0,2625.0
2537,4785.0,4536.0
2538,6625.0,5500.0
2539,3500.0,2662.0
2540,9000.0,6625.0
2541,,
2542,,
2543,4417.0,4515.0
2544,6438.0,6366.0
2545,4159.0,3792.0
2546,4202.5,5117.5
2547,,
2548,2625.0,2625.0
2549,4000.0,2625.0
2550,6625.0,6625.0
2551,,
2552,,
2553,11880.5,11625.0
2554,,
2555,,
2556,,
2557,,
2558,9000.0,8781.5
2559,6625.5,7703.5
2560,9000.0,8781.5
2561,,
2562,11000.0,10500.0
2563,11000.0,10500.0
2564,2625.0,2625.0
2565,5154.0,5370.5
2566,4849.0,3058.5
2567,5300.0,4440.0
2568,7500.0,6625.0
2569,2625.0,2625.0
2570,5625.0,5500.0
2571,,
2572,6125.0,6125.0
2573,6125.0,6125.0
2574,8930.0,6332.0
2575,6318.0,5806.5
2576,6125.0,6125.0
2577,,
2578,2625.0,2625.0
2579,2625.0,2625.0
2580,11625.0,11625.0
2581,10375.0,8741.0
2582,,
2583,8602.5,6625.0
2584,8602.5,6625.0
2585,3782.0,4966.0
2586,2665.0,3496.0
2587,,
2588,,
2589,8750.0,8500.0
2590,2625.0,2625.0
2591,4416.0,4416.0
2592,,
2593,,
2594,1500.0,1850.0
2595,4417.0,6009.0
2596,,
2597,3230.0,2625.0
2598,,
2599,11000.0,11000.0
2600,4825.0,4312.5
2601,11625.0,11951.5
2602,,
2603,10000.0,9000.0
2604,10000.0,9000.0
2605,10000.0,9000.0
2606,,
2607,,
2608,8520.0,6625.0
2609,2625.0,2625.0
2610,10437.5,10097.0
2611,,
2612,,
2613,2625.0,2625.0
2614,5065.0,4742.0
2615,4890.0,4859.5
2616,14500.0,13695.0
2617,11000.0,10952.5
2618,,
2619,,
2620,,
2621,6624.0,5436.0
2622,13625.0,14081.0
2623,6625.0,6625.0
2624,2625.0,2625.0
2625,8000.0,7500.0
2626,6945.0,5500.0
2627,2975.0,2625.5
2628,,
2629,3500.0,3500.0
2630,,
2631,,
2632,4000.0,4125.0
2633,3500.0,3500.0
2634,3938.0,4250.0
2635,3938.0,4250.0
2636,,
2637,6625.0,6625.0
2638,5500.0,5000.0
2639,2625.0,2625.0
2640,,
2641,5500.0,5500.0
2642,4569.0,3497.0
2643,5500.0,5500.0
2644,5500.0,5500.0
2645,4000.0,4125.0
2646,4000.0,4125.0
2647,4000.0,4125.0
2648,4000.0,4125.0
2649,5500.0,5500.0
2650,2625.0,2625.0
2651,3313.0,4000.0
2652,3000.0,2775.0
2653,10500.0,11000.0
2654,5500.0,5500.0
2655,,
2656,,
2657,5500.0,5500.0
2658,,
2659,3500.0,3500.0
2660,6625.0,4626.0
2661,11000.0,10875.0
2662,3102.5,2625.0
2663,4585.0,3312.5
2664,3000.0,3313.0
2665,11126.0,9197.5
2666,,
2667,,
2668,16329.5,14500.0
2669,2625.0,2625.0
2670,,
2671,6625.0,6625.0
2672,6125.0,6625.0
2673,,
2674,6125.0,6125.0
2675,6625.0,6625.0
2676,,
2677,,
2678,,
2679,,
2680,,
2681,14500.0,15375.0
2682,,
2683,8000.0,10500.0
2684,,
2685,4751.5,4386.5
2686,4751.5,4386.5
2687,,
2688,,
2689,,
2690,,
2691,,
2692,,
2693,6625.0,6507.0
2694,,
2695,,
2696,2963.0,2625.0
2697,3000.0,3313.0
2698,3000.0,3313.0
2699,3000.0,3313.0
2700,3000.0,3313.0
2701,3000.0,3313.0
2702,6625.0,6125.0
2703,11000.0,11625.0
2704,,
2705,4417.0,4417.0
2706,4416.0,4416.0
2707,10000.0,7500.0
2708,10000.0,7500.0
2709,2666.0,2814.0
2710,6125.0,9938.0
2711,,
2712,,
2713,,
2714,10125.0,10125.0
2715,15375.0,15375.0
2716,3000.0,2625.0
2717,,
2718,,
2719,11000.0,11625.0
2720,7443.5,6625.0
2721,10500.0,14181.0
2722,3500.0,2625.0
2723,,
2724,9969.0,10500.0
2725,,
2726,,
2727,,
2728,10290.0,9000.0
2729,,
2730,12572.0,13035.5
2731,,
2732,3011.0,2625.0
2733,,
2734,6625.0,6625.0
2735,4878.5,5000.0
2736,2811.5,2625.0
2737,3500.0,3375.5
2738,4856.0,4499.5
2739,3784.0,3500.0
2740,5030.5,5126.0
2741,,
2742,,
2743,5250.0,5250.0
2744,4251.0,3847.0
2745,2625.0,2625.0
2746,2625.0,2625.0
2747,3816.0,3841.0
2748,2500.0,2625.0
2749,3083.5,2639.0
2750,5500.0,5500.0
2751,2625.0,2625.0
2752,,
2753,3500.0,4200.5
2754,,
2755,9929.0,10312.5
2756,10484.0,7687.5
2757,,
2758,10500.0,11000.0
2759,7500.0,6628.0
2760,2625.0,2625.0
2761,,
2762,2657.5,3263.0
2763,13200.0,8875.0
2764,2625.0,2625.0
2765,6533.0,6737.5
2766,,
2767,3500.0,2710.0
2768,4091.0,6250.0
2769,13538.0,13625.0
